child_id,Ages Used,Num Observations,Predicted Height at 18,Actual Height at 18,MAE
255,"(11.0, 13.0, 14.0, 17.0)",4,174.65,175.2,0.55
255,"(11.0, 13.0, 15.0, 16.0)",4,175,175.2,0.2
255,"(11.0, 13.0, 15.0, 17.0)",4,175,175.2,0.2
255,"(11.0, 13.0, 16.0, 17.0)",4,174.95,175.2,0.25
255,"(11.0, 14.0, 15.0, 16.0)",4,174.45,175.2,0.75
255,"(11.0, 14.0, 15.0, 17.0)",4,174.65,175.2,0.55
255,"(11.0, 14.0, 16.0, 17.0)",4,174.6,175.2,0.6
255,"(11.0, 15.0, 16.0, 17.0)",4,174.65,175.2,0.55
255,"(12.0, 13.0, 14.0, 15.0)",4,174.35,175.2,0.85
255,"(12.0, 13.0, 14.0, 16.0)",4,175,175.2,0.2
255,"(12.0, 13.0, 14.0, 17.0)",4,174.8,175.2,0.4
255,"(12.0, 13.0, 15.0, 16.0)",4,175,175.2,0.2
255,"(12.0, 13.0, 15.0, 17.0)",4,174.85,175.2,0.35
255,"(12.0, 13.0, 16.0, 17.0)",4,175,175.2,0.2
255,"(12.0, 14.0, 15.0, 16.0)",4,174.75,175.2,0.45
255,"(12.0, 14.0, 15.0, 17.0)",4,174.8,175.2,0.4
255,"(12.0, 14.0, 16.0, 17.0)",4,174.9,175.2,0.3
255,"(12.0, 15.0, 16.0, 17.0)",4,174.9,175.2,0.3
255,"(13.0, 14.0, 15.0, 16.0)",4,174.4,175.2,0.8
255,"(13.0, 14.0, 15.0, 17.0)",4,174.6,175.2,0.6
255,"(13.0, 14.0, 16.0, 17.0)",4,174.7,175.2,0.5
255,"(13.0, 15.0, 16.0, 17.0)",4,174.8,175.2,0.4
255,"(14.0, 15.0, 16.0, 17.0)",4,174.4,175.2,0.8
255,"(9.0, 10.0, 11.0, 12.0, 13.0)",5,176.5,175.2,1.3
255,"(9.0, 10.0, 11.0, 12.0, 14.0)",5,175.95,175.2,0.75
255,"(9.0, 10.0, 11.0, 12.0, 15.0)",5,175.1,175.2,0.1
255,"(9.0, 10.0, 11.0, 12.0, 16.0)",5,175.1,175.2,0.1
255,"(9.0, 10.0, 11.0, 12.0, 17.0)",5,174.8,175.2,0.4
255,"(9.0, 10.0, 11.0, 13.0, 14.0)",5,176.1,175.2,0.9
255,"(9.0, 10.0, 11.0, 13.0, 15.0)",5,175.45,175.2,0.25
255,"(9.0, 10.0, 11.0, 13.0, 16.0)",5,175.8,175.2,0.6
255,"(9.0, 10.0, 11.0, 13.0, 17.0)",5,175,175.2,0.2
255,"(9.0, 10.0, 11.0, 14.0, 15.0)",5,174.3,175.2,0.9
255,"(9.0, 10.0, 11.0, 14.0, 16.0)",5,174.7,175.2,0.5
255,"(9.0, 10.0, 11.0, 14.0, 17.0)",5,174.55,175.2,0.65
255,"(9.0, 10.0, 11.0, 15.0, 16.0)",5,174.35,175.2,0.85
255,"(9.0, 10.0, 11.0, 15.0, 17.0)",5,174.3,175.2,0.9
255,"(9.0, 10.0, 11.0, 16.0, 17.0)",5,174.8,175.2,0.4
255,"(9.0, 10.0, 12.0, 13.0, 14.0)",5,175.95,175.2,0.75
255,"(9.0, 10.0, 12.0, 13.0, 15.0)",5,175.8,175.2,0.6
255,"(9.0, 10.0, 12.0, 13.0, 16.0)",5,175.6,175.2,0.4
255,"(9.0, 10.0, 12.0, 13.0, 17.0)",5,175,175.2,0.2
255,"(9.0, 10.0, 12.0, 14.0, 15.0)",5,174.75,175.2,0.45
255,"(9.0, 10.0, 12.0, 14.0, 16.0)",5,174.8,175.2,0.4
255,"(9.0, 10.0, 12.0, 14.0, 17.0)",5,174.6,175.2,0.6
255,"(9.0, 10.0, 12.0, 15.0, 16.0)",5,174.8,175.2,0.4
255,"(9.0, 10.0, 12.0, 15.0, 17.0)",5,174.55,175.2,0.65
255,"(9.0, 10.0, 12.0, 16.0, 17.0)",5,174.75,175.2,0.45
255,"(9.0, 10.0, 13.0, 14.0, 15.0)",5,174.75,175.2,0.45
255,"(9.0, 10.0, 13.0, 14.0, 16.0)",5,175,175.2,0.2
255,"(9.0, 10.0, 13.0, 14.0, 17.0)",5,174.7,175.2,0.5
255,"(9.0, 10.0, 13.0, 15.0, 16.0)",5,175,175.2,0.2
255,"(9.0, 10.0, 13.0, 15.0, 17.0)",5,174.75,175.2,0.45
255,"(9.0, 10.0, 13.0, 16.0, 17.0)",5,175.15,175.2,0.05
255,"(9.0, 10.0, 14.0, 15.0, 16.0)",5,174.5,175.2,0.7
255,"(9.0, 10.0, 14.0, 15.0, 17.0)",5,174.65,175.2,0.55
255,"(9.0, 10.0, 14.0, 16.0, 17.0)",5,174.85,175.2,0.35
255,"(9.0, 10.0, 15.0, 16.0, 17.0)",5,174.35,175.2,0.85
255,"(9.0, 11.0, 12.0, 13.0, 14.0)",5,176.25,175.2,1.05
255,"(9.0, 11.0, 12.0, 13.0, 15.0)",5,175.3,175.2,0.1
255,"(9.0, 11.0, 12.0, 13.0, 16.0)",5,175.45,175.2,0.25
255,"(9.0, 11.0, 12.0, 13.0, 17.0)",5,175,175.2,0.2
255,"(9.0, 11.0, 12.0, 14.0, 15.0)",5,174.5,175.2,0.7
255,"(9.0, 11.0, 12.0, 14.0, 16.0)",5,174.6,175.2,0.6
255,"(9.0, 11.0, 12.0, 14.0, 17.0)",5,174.45,175.2,0.75
255,"(9.0, 11.0, 12.0, 15.0, 16.0)",5,174.8,175.2,0.4
255,"(9.0, 11.0, 12.0, 15.0, 17.0)",5,174.4,175.2,0.8
255,"(9.0, 11.0, 12.0, 16.0, 17.0)",5,174.75,175.2,0.45
255,"(9.0, 11.0, 13.0, 14.0, 15.0)",5,174.65,175.2,0.55
255,"(9.0, 11.0, 13.0, 14.0, 16.0)",5,174.8,175.2,0.4
255,"(9.0, 11.0, 13.0, 14.0, 17.0)",5,174.8,175.2,0.4
255,"(9.0, 11.0, 13.0, 15.0, 16.0)",5,175,175.2,0.2
255,"(9.0, 11.0, 13.0, 15.0, 17.0)",5,174.75,175.2,0.45
255,"(9.0, 11.0, 13.0, 16.0, 17.0)",5,175.1,175.2,0.1
255,"(9.0, 11.0, 14.0, 15.0, 16.0)",5,174.4,175.2,0.8
255,"(9.0, 11.0, 14.0, 15.0, 17.0)",5,174.45,175.2,0.75
255,"(9.0, 11.0, 14.0, 16.0, 17.0)",5,174.55,175.2,0.65
255,"(9.0, 11.0, 15.0, 16.0, 17.0)",5,174.8,175.2,0.4
255,"(9.0, 12.0, 13.0, 14.0, 15.0)",5,174.5,175.2,0.7
255,"(9.0, 12.0, 13.0, 14.0, 16.0)",5,175,175.2,0.2
255,"(9.0, 12.0, 13.0, 14.0, 17.0)",5,174.65,175.2,0.55
255,"(9.0, 12.0, 13.0, 15.0, 16.0)",5,175,175.2,0.2
255,"(9.0, 12.0, 13.0, 15.0, 17.0)",5,174.75,175.2,0.45
255,"(9.0, 12.0, 13.0, 16.0, 17.0)",5,175,175.2,0.2
255,"(9.0, 12.0, 14.0, 15.0, 16.0)",5,174.8,175.2,0.4
255,"(9.0, 12.0, 14.0, 15.0, 17.0)",5,174.4,175.2,0.8
255,"(9.0, 12.0, 14.0, 16.0, 17.0)",5,174.7,175.2,0.5
255,"(9.0, 12.0, 15.0, 16.0, 17.0)",5,174.75,175.2,0.45
255,"(9.0, 13.0, 14.0, 15.0, 16.0)",5,174.65,175.2,0.55
255,"(9.0, 13.0, 14.0, 15.0, 17.0)",5,174.65,175.2,0.55
255,"(9.0, 13.0, 14.0, 16.0, 17.0)",5,174.65,175.2,0.55
255,"(9.0, 13.0, 15.0, 16.0, 17.0)",5,175,175.2,0.2
255,"(9.0, 14.0, 15.0, 16.0, 17.0)",5,174.8,175.2,0.4
255,"(10.0, 11.0, 12.0, 13.0, 14.0)",5,176.1,175.2,0.9
255,"(10.0, 11.0, 12.0, 13.0, 15.0)",5,175.7,175.2,0.5
255,"(10.0, 11.0, 12.0, 13.0, 16.0)",5,175.55,175.2,0.35
255,"(10.0, 11.0, 12.0, 13.0, 17.0)",5,175,175.2,0.2
255,"(10.0, 11.0, 12.0, 14.0, 15.0)",5,174.65,175.2,0.55
255,"(10.0, 11.0, 12.0, 14.0, 16.0)",5,174.4,175.2,0.8
255,"(10.0, 11.0, 12.0, 14.0, 17.0)",5,174.6,175.2,0.6
255,"(10.0, 11.0, 12.0, 15.0, 16.0)",5,175,175.2,0.2
255,"(10.0, 11.0, 12.0, 15.0, 17.0)",5,174.4,175.2,0.8
255,"(10.0, 11.0, 12.0, 16.0, 17.0)",5,174.8,175.2,0.4
255,"(10.0, 11.0, 13.0, 14.0, 15.0)",5,174.5,175.2,0.7
255,"(10.0, 11.0, 13.0, 14.0, 16.0)",5,174.5,175.2,0.7
255,"(10.0, 11.0, 13.0, 14.0, 17.0)",5,174.5,175.2,0.7
255,"(10.0, 11.0, 13.0, 15.0, 16.0)",5,175,175.2,0.2
255,"(10.0, 11.0, 13.0, 15.0, 17.0)",5,174.6,175.2,0.6
255,"(10.0, 11.0, 13.0, 16.0, 17.0)",5,175,175.2,0.2
255,"(10.0, 11.0, 14.0, 15.0, 16.0)",5,174.4,175.2,0.8
255,"(10.0, 11.0, 14.0, 15.0, 17.0)",5,174.35,175.2,0.85
255,"(10.0, 11.0, 14.0, 16.0, 17.0)",5,174.4,175.2,0.8
255,"(10.0, 11.0, 15.0, 16.0, 17.0)",5,174.55,175.2,0.65
255,"(10.0, 12.0, 13.0, 14.0, 15.0)",5,174.5,175.2,0.7
255,"(10.0, 12.0, 13.0, 14.0, 16.0)",5,174.9,175.2,0.3
255,"(10.0, 12.0, 13.0, 14.0, 17.0)",5,174.55,175.2,0.65
255,"(10.0, 12.0, 13.0, 15.0, 16.0)",5,175,175.2,0.2
255,"(10.0, 12.0, 13.0, 15.0, 17.0)",5,174.8,175.2,0.4
255,"(10.0, 12.0, 13.0, 16.0, 17.0)",5,175,175.2,0.2
255,"(10.0, 12.0, 14.0, 15.0, 16.0)",5,174.55,175.2,0.65
255,"(10.0, 12.0, 14.0, 15.0, 17.0)",5,174.4,175.2,0.8
255,"(10.0, 12.0, 14.0, 16.0, 17.0)",5,174.6,175.2,0.6
255,"(10.0, 12.0, 15.0, 16.0, 17.0)",5,174.8,175.2,0.4
255,"(10.0, 13.0, 14.0, 15.0, 16.0)",5,174.45,175.2,0.75
255,"(10.0, 13.0, 14.0, 15.0, 17.0)",5,174.45,175.2,0.75
255,"(10.0, 13.0, 14.0, 16.0, 17.0)",5,174.55,175.2,0.65
255,"(10.0, 13.0, 15.0, 16.0, 17.0)",5,174.8,175.2,0.4
255,"(10.0, 14.0, 15.0, 16.0, 17.0)",5,174.45,175.2,0.75
255,"(11.0, 12.0, 13.0, 14.0, 15.0)",5,174.55,175.2,0.65
255,"(11.0, 12.0, 13.0, 14.0, 16.0)",5,174.8,175.2,0.4
255,"(11.0, 12.0, 13.0, 14.0, 17.0)",5,174.65,175.2,0.55
255,"(11.0, 12.0, 13.0, 15.0, 16.0)",5,175,175.2,0.2
255,"(11.0, 12.0, 13.0, 15.0, 17.0)",5,174.75,175.2,0.45
255,"(11.0, 12.0, 13.0, 16.0, 17.0)",5,175,175.2,0.2
255,"(11.0, 12.0, 14.0, 15.0, 16.0)",5,174.65,175.2,0.55
255,"(11.0, 12.0, 14.0, 15.0, 17.0)",5,174.65,175.2,0.55
255,"(11.0, 12.0, 14.0, 16.0, 17.0)",5,174.55,175.2,0.65
255,"(11.0, 12.0, 15.0, 16.0, 17.0)",5,174.65,175.2,0.55
255,"(11.0, 13.0, 14.0, 15.0, 16.0)",5,174.55,175.2,0.65
255,"(11.0, 13.0, 14.0, 15.0, 17.0)",5,174.55,175.2,0.65
255,"(11.0, 13.0, 14.0, 16.0, 17.0)",5,174.75,175.2,0.45
255,"(11.0, 13.0, 15.0, 16.0, 17.0)",5,175,175.2,0.2
255,"(11.0, 14.0, 15.0, 16.0, 17.0)",5,174.55,175.2,0.65
255,"(12.0, 13.0, 14.0, 15.0, 16.0)",5,174.85,175.2,0.35
255,"(12.0, 13.0, 14.0, 15.0, 17.0)",5,174.8,175.2,0.4
255,"(12.0, 13.0, 14.0, 16.0, 17.0)",5,175,175.2,0.2
255,"(12.0, 13.0, 15.0, 16.0, 17.0)",5,175,175.2,0.2
255,"(12.0, 14.0, 15.0, 16.0, 17.0)",5,174.8,175.2,0.4
255,"(13.0, 14.0, 15.0, 16.0, 17.0)",5,174.75,175.2,0.45
255,"(9.0, 10.0, 11.0, 12.0, 13.0, 14.0)",6,175.95,175.2,0.75
255,"(9.0, 10.0, 11.0, 12.0, 13.0, 15.0)",6,175.55,175.2,0.35
255,"(9.0, 10.0, 11.0, 12.0, 13.0, 16.0)",6,175.8,175.2,0.6
255,"(9.0, 10.0, 11.0, 12.0, 13.0, 17.0)",6,175.2,175.2,5.68E-14
255,"(9.0, 10.0, 11.0, 12.0, 14.0, 15.0)",6,174.5,175.2,0.7
255,"(9.0, 10.0, 11.0, 12.0, 14.0, 16.0)",6,174.55,175.2,0.65
255,"(9.0, 10.0, 11.0, 12.0, 14.0, 17.0)",6,174.45,175.2,0.75
255,"(9.0, 10.0, 11.0, 12.0, 15.0, 16.0)",6,174.8,175.2,0.4
255,"(9.0, 10.0, 11.0, 12.0, 15.0, 17.0)",6,174.4,175.2,0.8
255,"(9.0, 10.0, 11.0, 12.0, 16.0, 17.0)",6,174.65,175.2,0.55
255,"(9.0, 10.0, 11.0, 13.0, 14.0, 15.0)",6,174.75,175.2,0.45
255,"(9.0, 10.0, 11.0, 13.0, 14.0, 16.0)",6,174.9,175.2,0.3
255,"(9.0, 10.0, 11.0, 13.0, 14.0, 17.0)",6,175,175.2,0.2
255,"(9.0, 10.0, 11.0, 13.0, 15.0, 16.0)",6,175.05,175.2,0.15
255,"(9.0, 10.0, 11.0, 13.0, 15.0, 17.0)",6,174.85,175.2,0.35
255,"(9.0, 10.0, 11.0, 13.0, 16.0, 17.0)",6,175.05,175.2,0.15
255,"(9.0, 10.0, 11.0, 14.0, 15.0, 16.0)",6,174.7,175.2,0.5
255,"(9.0, 10.0, 11.0, 14.0, 15.0, 17.0)",6,174.4,175.2,0.8
255,"(9.0, 10.0, 11.0, 14.0, 16.0, 17.0)",6,174.45,175.2,0.75
255,"(9.0, 10.0, 11.0, 15.0, 16.0, 17.0)",6,174.55,175.2,0.65
255,"(9.0, 10.0, 12.0, 13.0, 14.0, 15.0)",6,174.9,175.2,0.3
255,"(9.0, 10.0, 12.0, 13.0, 14.0, 16.0)",6,175,175.2,0.2
255,"(9.0, 10.0, 12.0, 13.0, 14.0, 17.0)",6,174.8,175.2,0.4
255,"(9.0, 10.0, 12.0, 13.0, 15.0, 16.0)",6,175.4,175.2,0.2
255,"(9.0, 10.0, 12.0, 13.0, 15.0, 17.0)",6,174.75,175.2,0.45
255,"(9.0, 10.0, 12.0, 13.0, 16.0, 17.0)",6,175.1,175.2,0.1
255,"(9.0, 10.0, 12.0, 14.0, 15.0, 16.0)",6,174.9,175.2,0.3
255,"(9.0, 10.0, 12.0, 14.0, 15.0, 17.0)",6,174.65,175.2,0.55
255,"(9.0, 10.0, 12.0, 14.0, 16.0, 17.0)",6,174.7,175.2,0.5
255,"(9.0, 10.0, 12.0, 15.0, 16.0, 17.0)",6,174.75,175.2,0.45
255,"(9.0, 10.0, 13.0, 14.0, 15.0, 16.0)",6,174.85,175.2,0.35
255,"(9.0, 10.0, 13.0, 14.0, 15.0, 17.0)",6,174.7,175.2,0.5
255,"(9.0, 10.0, 13.0, 14.0, 16.0, 17.0)",6,174.85,175.2,0.35
255,"(9.0, 10.0, 13.0, 15.0, 16.0, 17.0)",6,175,175.2,0.2
255,"(9.0, 10.0, 14.0, 15.0, 16.0, 17.0)",6,174.8,175.2,0.4
255,"(9.0, 11.0, 12.0, 13.0, 14.0, 15.0)",6,175,175.2,0.2
255,"(9.0, 11.0, 12.0, 13.0, 14.0, 16.0)",6,174.9,175.2,0.3
255,"(9.0, 11.0, 12.0, 13.0, 14.0, 17.0)",6,174.8,175.2,0.4
255,"(9.0, 11.0, 12.0, 13.0, 15.0, 16.0)",6,175.2,175.2,5.68E-14
255,"(9.0, 11.0, 12.0, 13.0, 15.0, 17.0)",6,174.75,175.2,0.45
255,"(9.0, 11.0, 12.0, 13.0, 16.0, 17.0)",6,175,175.2,0.2
255,"(9.0, 11.0, 12.0, 14.0, 15.0, 16.0)",6,174.7,175.2,0.5
255,"(9.0, 11.0, 12.0, 14.0, 15.0, 17.0)",6,174.45,175.2,0.75
255,"(9.0, 11.0, 12.0, 14.0, 16.0, 17.0)",6,174.45,175.2,0.75
255,"(9.0, 11.0, 12.0, 15.0, 16.0, 17.0)",6,174.85,175.2,0.35
255,"(9.0, 11.0, 13.0, 14.0, 15.0, 16.0)",6,174.95,175.2,0.25
255,"(9.0, 11.0, 13.0, 14.0, 15.0, 17.0)",6,174.75,175.2,0.45
255,"(9.0, 11.0, 13.0, 14.0, 16.0, 17.0)",6,175,175.2,0.2
255,"(9.0, 11.0, 13.0, 15.0, 16.0, 17.0)",6,175,175.2,0.2
255,"(9.0, 11.0, 14.0, 15.0, 16.0, 17.0)",6,174.7,175.2,0.5
255,"(9.0, 12.0, 13.0, 14.0, 15.0, 16.0)",6,174.8,175.2,0.4
255,"(9.0, 12.0, 13.0, 14.0, 15.0, 17.0)",6,174.75,175.2,0.45
255,"(9.0, 12.0, 13.0, 14.0, 16.0, 17.0)",6,174.8,175.2,0.4
255,"(9.0, 12.0, 13.0, 15.0, 16.0, 17.0)",6,175,175.2,0.2
255,"(9.0, 12.0, 14.0, 15.0, 16.0, 17.0)",6,174.7,175.2,0.5
255,"(9.0, 13.0, 14.0, 15.0, 16.0, 17.0)",6,174.8,175.2,0.4
255,"(10.0, 11.0, 12.0, 13.0, 14.0, 15.0)",6,174.8,175.2,0.4
255,"(10.0, 11.0, 12.0, 13.0, 14.0, 16.0)",6,174.8,175.2,0.4
255,"(10.0, 11.0, 12.0, 13.0, 14.0, 17.0)",6,174.65,175.2,0.55
255,"(10.0, 11.0, 12.0, 13.0, 15.0, 16.0)",6,175,175.2,0.2
255,"(10.0, 11.0, 12.0, 13.0, 15.0, 17.0)",6,174.65,175.2,0.55
255,"(10.0, 11.0, 12.0, 13.0, 16.0, 17.0)",6,175,175.2,0.2
255,"(10.0, 11.0, 12.0, 14.0, 15.0, 16.0)",6,174.3,175.2,0.9
255,"(10.0, 11.0, 12.0, 14.0, 15.0, 17.0)",6,174.45,175.2,0.75
255,"(10.0, 11.0, 12.0, 14.0, 16.0, 17.0)",6,174.4,175.2,0.8
255,"(10.0, 11.0, 12.0, 15.0, 16.0, 17.0)",6,174.8,175.2,0.4
255,"(10.0, 11.0, 13.0, 14.0, 15.0, 16.0)",6,174.55,175.2,0.65
255,"(10.0, 11.0, 13.0, 14.0, 15.0, 17.0)",6,174.75,175.2,0.45
255,"(10.0, 11.0, 13.0, 14.0, 16.0, 17.0)",6,174.7,175.2,0.5
255,"(10.0, 11.0, 13.0, 15.0, 16.0, 17.0)",6,174.8,175.2,0.4
255,"(10.0, 11.0, 14.0, 15.0, 16.0, 17.0)",6,174.4,175.2,0.8
255,"(10.0, 12.0, 13.0, 14.0, 15.0, 16.0)",6,174.8,175.2,0.4
255,"(10.0, 12.0, 13.0, 14.0, 15.0, 17.0)",6,174.75,175.2,0.45
255,"(10.0, 12.0, 13.0, 14.0, 16.0, 17.0)",6,174.9,175.2,0.3
255,"(10.0, 12.0, 13.0, 15.0, 16.0, 17.0)",6,174.8,175.2,0.4
255,"(10.0, 12.0, 14.0, 15.0, 16.0, 17.0)",6,174.5,175.2,0.7
255,"(10.0, 13.0, 14.0, 15.0, 16.0, 17.0)",6,174.55,175.2,0.65
255,"(11.0, 12.0, 13.0, 14.0, 15.0, 16.0)",6,174.65,175.2,0.55
255,"(11.0, 12.0, 13.0, 14.0, 15.0, 17.0)",6,174.75,175.2,0.45
255,"(11.0, 12.0, 13.0, 14.0, 16.0, 17.0)",6,174.8,175.2,0.4
255,"(11.0, 12.0, 13.0, 15.0, 16.0, 17.0)",6,174.8,175.2,0.4
255,"(11.0, 12.0, 14.0, 15.0, 16.0, 17.0)",6,174.5,175.2,0.7
255,"(11.0, 13.0, 14.0, 15.0, 16.0, 17.0)",6,174.45,175.2,0.75
255,"(12.0, 13.0, 14.0, 15.0, 16.0, 17.0)",6,174.85,175.2,0.35
255,"(9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0)",7,175.05,175.2,0.15
255,"(9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 16.0)",7,175,175.2,0.2
255,"(9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 17.0)",7,174.8,175.2,0.4
255,"(9.0, 10.0, 11.0, 12.0, 13.0, 15.0, 16.0)",7,175.2,175.2,5.68E-14
255,"(9.0, 10.0, 11.0, 12.0, 13.0, 15.0, 17.0)",7,174.9,175.2,0.3
255,"(9.0, 10.0, 11.0, 12.0, 13.0, 16.0, 17.0)",7,175.15,175.2,0.05
255,"(9.0, 10.0, 11.0, 12.0, 14.0, 15.0, 16.0)",7,174.8,175.2,0.4
255,"(9.0, 10.0, 11.0, 12.0, 14.0, 15.0, 17.0)",7,174.4,175.2,0.8
255,"(9.0, 10.0, 11.0, 12.0, 14.0, 16.0, 17.0)",7,174.55,175.2,0.65
255,"(9.0, 10.0, 11.0, 12.0, 15.0, 16.0, 17.0)",7,174.8,175.2,0.4
255,"(9.0, 10.0, 11.0, 13.0, 14.0, 15.0, 16.0)",7,174.95,175.2,0.25
255,"(9.0, 10.0, 11.0, 13.0, 14.0, 15.0, 17.0)",7,174.45,175.2,0.75
255,"(9.0, 10.0, 11.0, 13.0, 14.0, 16.0, 17.0)",7,174.8,175.2,0.4
255,"(9.0, 10.0, 11.0, 13.0, 15.0, 16.0, 17.0)",7,175.05,175.2,0.15
255,"(9.0, 10.0, 11.0, 14.0, 15.0, 16.0, 17.0)",7,174.6,175.2,0.6
255,"(9.0, 10.0, 12.0, 13.0, 14.0, 15.0, 16.0)",7,175,175.2,0.2
255,"(9.0, 10.0, 12.0, 13.0, 14.0, 15.0, 17.0)",7,174.65,175.2,0.55
255,"(9.0, 10.0, 12.0, 13.0, 14.0, 16.0, 17.0)",7,174.75,175.2,0.45
255,"(9.0, 10.0, 12.0, 13.0, 15.0, 16.0, 17.0)",7,175.05,175.2,0.15
255,"(9.0, 10.0, 12.0, 14.0, 15.0, 16.0, 17.0)",7,174.45,175.2,0.75
255,"(9.0, 10.0, 13.0, 14.0, 15.0, 16.0, 17.0)",7,174.75,175.2,0.45
255,"(9.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0)",7,175,175.2,0.2
255,"(9.0, 11.0, 12.0, 13.0, 14.0, 15.0, 17.0)",7,174.45,175.2,0.75
255,"(9.0, 11.0, 12.0, 13.0, 14.0, 16.0, 17.0)",7,174.7,175.2,0.5
255,"(9.0, 11.0, 12.0, 13.0, 15.0, 16.0, 17.0)",7,175,175.2,0.2
255,"(9.0, 11.0, 12.0, 14.0, 15.0, 16.0, 17.0)",7,174.4,175.2,0.8
255,"(9.0, 11.0, 13.0, 14.0, 15.0, 16.0, 17.0)",7,174.8,175.2,0.4
255,"(9.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0)",7,174.7,175.2,0.5
255,"(10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0)",7,174.55,175.2,0.65
255,"(10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 17.0)",7,174.65,175.2,0.55
255,"(10.0, 11.0, 12.0, 13.0, 14.0, 16.0, 17.0)",7,174.4,175.2,0.8
255,"(10.0, 11.0, 12.0, 13.0, 15.0, 16.0, 17.0)",7,174.8,175.2,0.4
255,"(10.0, 11.0, 12.0, 14.0, 15.0, 16.0, 17.0)",7,174.5,175.2,0.7
255,"(10.0, 11.0, 13.0, 14.0, 15.0, 16.0, 17.0)",7,174.4,175.2,0.8
255,"(10.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0)",7,174.65,175.2,0.55
255,"(11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0)",7,174.55,175.2,0.65
255,"(9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0)",8,175,175.2,0.2
255,"(9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 17.0)",8,174.8,175.2,0.4
255,"(9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 16.0, 17.0)",8,174.8,175.2,0.4
255,"(9.0, 10.0, 11.0, 12.0, 13.0, 15.0, 16.0, 17.0)",8,175,175.2,0.2
255,"(9.0, 10.0, 11.0, 12.0, 14.0, 15.0, 16.0, 17.0)",8,174.35,175.2,0.85
255,"(9.0, 10.0, 11.0, 13.0, 14.0, 15.0, 16.0, 17.0)",8,174.55,175.2,0.65
255,"(9.0, 10.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0)",8,174.45,175.2,0.75
255,"(9.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0)",8,174.7,175.2,0.5
255,"(10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0)",8,174.55,175.2,0.65
255,"(9.0, 10.0, 11.0, 12.0, 13.0, 14.0, 15.0, 16.0, 17.0)",9,174.65,175.2,0.55
256,"(9.0,)",1,173.7,170.3,3.4
256,"(10.0,)",1,174.2,170.3,3.9
256,"(11.0,)",1,173.35,170.3,3.05
256,"(12.0,)",1,173.35,170.3,3.05
256,"(13.0,)",1,173,170.3,2.7
256,"(14.0,)",1,172.8,170.3,2.5
256,"(15.0,)",1,172.9,170.3,2.6
256,"(16.0,)",1,169.9,170.3,0.4
256,"(17.0,)",1,170,170.3,0.3
256,"(9.0, 10.0)",2,173.75,170.3,3.45
256,"(9.0, 11.0)",2,173.6,170.3,3.3
256,"(9.0, 12.0)",2,173.5,170.3,3.2
256,"(9.0, 13.0)",2,173.55,170.3,3.25
256,"(9.0, 14.0)",2,173,170.3,2.7
256,"(9.0, 15.0)",2,172.5,170.3,2.2
256,"(9.0, 16.0)",2,170,170.3,0.3
256,"(9.0, 17.0)",2,170,170.3,0.3
256,"(10.0, 11.0)",2,173.6,170.3,3.3
256,"(10.0, 12.0)",2,173,170.3,2.7
256,"(10.0, 13.0)",2,173.7,170.3,3.4
256,"(10.0, 14.0)",2,173.25,170.3,2.95
256,"(10.0, 15.0)",2,172.8,170.3,2.5
256,"(10.0, 16.0)",2,170,170.3,0.3
256,"(10.0, 17.0)",2,170,170.3,0.3
256,"(11.0, 12.0)",2,173.35,170.3,3.05
256,"(11.0, 13.0)",2,173.7,170.3,3.4
256,"(11.0, 14.0)",2,173.25,170.3,2.95
256,"(11.0, 15.0)",2,172.75,170.3,2.45
256,"(11.0, 16.0)",2,170,170.3,0.3
256,"(11.0, 17.0)",2,170.25,170.3,0.05
256,"(12.0, 13.0)",2,173.25,170.3,2.95
256,"(12.0, 14.0)",2,173.55,170.3,3.25
256,"(12.0, 15.0)",2,172.6,170.3,2.3
256,"(12.0, 16.0)",2,170,170.3,0.3
256,"(12.0, 17.0)",2,170,170.3,0.3
256,"(13.0, 14.0)",2,173.65,170.3,3.35
256,"(13.0, 15.0)",2,172.65,170.3,2.35
256,"(13.0, 16.0)",2,170.3,170.3,2.84E-14
256,"(13.0, 17.0)",2,170.4,170.3,0.1
256,"(14.0, 15.0)",2,172,170.3,1.7
256,"(14.0, 16.0)",2,171.6,170.3,1.3
256,"(14.0, 17.0)",2,171.15,170.3,0.85
256,"(15.0, 16.0)",2,172.7,170.3,2.4
256,"(15.0, 17.0)",2,171.1,170.3,0.8
256,"(16.0, 17.0)",2,170,170.3,0.3
